"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9443","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Mon Jan 19 07:34:50 UTC 2026","passed","Mon Jan 19 07:35:00 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1908","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 07:34:35 UTC 2026","passed","Mon Jan 19 07:34:37 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1905","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 07:34:37 UTC 2026","passed","Mon Jan 19 07:34:39 UTC 2026","","test_login_steps","",""
"","771","Não deve permitir atualização sem autenticação","api-tests.tests","Mon Jan 19 07:36:03 UTC 2026","passed","Mon Jan 19 07:36:04 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8468","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:34:20 UTC 2026","passed","Mon Jan 19 07:34:29 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","9000","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:35:00 UTC 2026","passed","Mon Jan 19 07:35:09 UTC 2026","","test_checkout_steps","",""
"","1545","Deve listar todos os usuários com sucesso","api-tests.tests","Mon Jan 19 07:35:56 UTC 2026","passed","Mon Jan 19 07:35:58 UTC 2026","TestUsersAPI","test_users","",""
"","345","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 07:36:01 UTC 2026","passed","Mon Jan 19 07:36:02 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","10015","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:35:18 UTC 2026","passed","Mon Jan 19 07:35:28 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","6081","Login com credenciais válidas","e2e_tests.step_defs","Mon Jan 19 07:34:29 UTC 2026","failed","Mon Jan 19 07:34:35 UTC 2026","","test_login_steps","",""
"","406","Não deve criar usuário com email inválido","api-tests.tests","Mon Jan 19 07:35:59 UTC 2026","passed","Mon Jan 19 07:36:00 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9437","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 07:35:29 UTC 2026","passed","Mon Jan 19 07:35:38 UTC 2026","","test_checkout_steps","",""
"","795","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 07:36:01 UTC 2026","passed","Mon Jan 19 07:36:01 UTC 2026","TestUsersAPI","test_users","",""
"","347","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 07:36:00 UTC 2026","passed","Mon Jan 19 07:36:01 UTC 2026","TestUsersAPI","test_users","",""
"","377","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 07:36:05 UTC 2026","passed","Mon Jan 19 07:36:05 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9694","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 07:34:40 UTC 2026","passed","Mon Jan 19 07:34:50 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9456","Compra finalizada com Credit Card","e2e_tests.step_defs","Mon Jan 19 07:35:09 UTC 2026","passed","Mon Jan 19 07:35:18 UTC 2026","","test_checkout_steps","",""
"","401","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 07:36:00 UTC 2026","passed","Mon Jan 19 07:36:00 UTC 2026","TestUsersAPI","test_users","",""
"","411","Deve criar um novo usuário com sucesso","api-tests.tests","Mon Jan 19 07:35:59 UTC 2026","passed","Mon Jan 19 07:35:59 UTC 2026","TestUsersAPI","test_users","",""
