"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7973","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:24:11 UTC 2026","passed","Mon Jan 19 07:24:19 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9952","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 07:23:51 UTC 2026","passed","Mon Jan 19 07:24:01 UTC 2026","","test_checkout_steps","",""
"","376","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 07:25:07 UTC 2026","passed","Mon Jan 19 07:25:08 UTC 2026","TestUsersAPI","test_users","",""
"","331","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 07:25:09 UTC 2026","passed","Mon Jan 19 07:25:09 UTC 2026","TestUsersAPI","test_users","",""
"","365","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 07:25:12 UTC 2026","passed","Mon Jan 19 07:25:12 UTC 2026","TestUsersAPI","test_users","",""
"","1414","Deve listar todos os usuários com sucesso","api-tests.tests","Mon Jan 19 07:25:04 UTC 2026","passed","Mon Jan 19 07:25:05 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1576","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 07:23:48 UTC 2026","passed","Mon Jan 19 07:23:50 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9874","Compra finalizada com Credit Card","e2e_tests.step_defs","Mon Jan 19 07:24:19 UTC 2026","passed","Mon Jan 19 07:24:29 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9735","Compra finalizada com Bank Transfer","e2e_tests.step_defs","Mon Jan 19 07:23:21 UTC 2026","passed","Mon Jan 19 07:23:31 UTC 2026","","test_checkout_steps","",""
"","783","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 07:25:08 UTC 2026","passed","Mon Jan 19 07:25:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9341","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 07:24:37 UTC 2026","passed","Mon Jan 19 07:24:46 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7967","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:24:29 UTC 2026","passed","Mon Jan 19 07:24:37 UTC 2026","","test_checkout_steps","",""
"","822","Deve remover um usuário existente","api-tests.tests","Mon Jan 19 07:25:11 UTC 2026","passed","Mon Jan 19 07:25:12 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9360","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Mon Jan 19 07:24:01 UTC 2026","passed","Mon Jan 19 07:24:10 UTC 2026","","test_checkout_steps","",""
"","322","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 07:25:08 UTC 2026","passed","Mon Jan 19 07:25:08 UTC 2026","TestUsersAPI","test_users","",""
"","745","Não deve permitir atualização sem autenticação","api-tests.tests","Mon Jan 19 07:25:10 UTC 2026","passed","Mon Jan 19 07:25:11 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8104","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 07:24:46 UTC 2026","passed","Mon Jan 19 07:24:54 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9474","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 07:23:12 UTC 2026","passed","Mon Jan 19 07:23:21 UTC 2026","","test_checkout_steps","",""
