"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","376","Deve criar um novo usuário com sucesso","api-tests.tests","Mon Jan 19 09:10:06 UTC 2026","passed","Mon Jan 19 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Login com credenciais válidas","5813","Login com credenciais válidas","e2e_tests.step_defs","Mon Jan 19 09:08:44 UTC 2026","skipped","Mon Jan 19 09:08:50 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7835","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:09:29 UTC 2026","passed","Mon Jan 19 09:09:37 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7822","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:09:13 UTC 2026","passed","Mon Jan 19 09:09:20 UTC 2026","","test_checkout_steps","",""
"","341","Não deve retornar usuário inexistente","api-tests.tests","Mon Jan 19 09:10:05 UTC 2026","passed","Mon Jan 19 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"","335","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 09:10:11 UTC 2026","passed","Mon Jan 19 09:10:11 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","8922","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 09:08:18 UTC 2026","passed","Mon Jan 19 09:08:27 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7887","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:09:46 UTC 2026","passed","Mon Jan 19 09:09:54 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8754","Compra finalizada com Gift Card","e2e_tests.step_defs","Mon Jan 19 09:09:54 UTC 2026","passed","Mon Jan 19 09:10:03 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1626","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 09:08:50 UTC 2026","passed","Mon Jan 19 09:08:52 UTC 2026","","test_login_steps","",""
"","353","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 09:10:06 UTC 2026","passed","Mon Jan 19 09:10:07 UTC 2026","TestUsersAPI","test_users","",""
"","766","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 09:10:07 UTC 2026","passed","Mon Jan 19 09:10:08 UTC 2026","TestUsersAPI","test_users","",""
"","299","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 09:10:08 UTC 2026","passed","Mon Jan 19 09:10:08 UTC 2026","TestUsersAPI","test_users","",""
"","686","Não deve permitir atualização sem autenticação","api-tests.tests","Mon Jan 19 09:10:09 UTC 2026","passed","Mon Jan 19 09:10:10 UTC 2026","TestUsersAPI","test_users","",""
"","298","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 09:10:07 UTC 2026","passed","Mon Jan 19 09:10:07 UTC 2026","TestUsersAPI","test_users","",""
"","679","Não deve permitir remoção sem autenticação","api-tests.tests","Mon Jan 19 09:10:11 UTC 2026","passed","Mon Jan 19 09:10:12 UTC 2026","TestUsersAPI","test_users","",""
"","359","Não deve criar usuário com email inválido","api-tests.tests","Mon Jan 19 09:10:06 UTC 2026","passed","Mon Jan 19 09:10:06 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8724","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Mon Jan 19 09:09:04 UTC 2026","passed","Mon Jan 19 09:09:12 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","847","Tentativa de login sem preencher campos","e2e_tests.step_defs","Mon Jan 19 09:08:54 UTC 2026","passed","Mon Jan 19 09:08:55 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1711","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 09:08:52 UTC 2026","passed","Mon Jan 19 09:08:54 UTC 2026","","test_login_steps","",""
