"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","445","Tentativa de login sem preencher campos","e2e_tests.step_defs","Mon Jan 19 06:11:45 UTC 2026","passed","Mon Jan 19 06:11:46 UTC 2026","","test_login_steps","",""
"","738","Deve buscar um usuário existente com sucesso","api-tests.tests","Mon Jan 19 06:12:58 UTC 2026","passed","Mon Jan 19 06:12:59 UTC 2026","TestUsersAPI","test_users","",""
"","1281","Deve listar todos os usuários com sucesso","api-tests.tests","Mon Jan 19 06:12:57 UTC 2026","passed","Mon Jan 19 06:12:58 UTC 2026","TestUsersAPI","test_users","",""
"","696","Não deve permitir remoção sem autenticação","api-tests.tests","Mon Jan 19 06:13:05 UTC 2026","passed","Mon Jan 19 06:13:06 UTC 2026","TestUsersAPI","test_users","",""
"","792","Deve remover um usuário existente","api-tests.tests","Mon Jan 19 06:13:04 UTC 2026","passed","Mon Jan 19 06:13:05 UTC 2026","TestUsersAPI","test_users","",""
"","724","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 06:13:01 UTC 2026","passed","Mon Jan 19 06:13:02 UTC 2026","TestUsersAPI","test_users","",""
"","336","Não deve remover usuário inexistente","api-tests.tests","Mon Jan 19 06:13:05 UTC 2026","passed","Mon Jan 19 06:13:05 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7938","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 06:12:04 UTC 2026","passed","Mon Jan 19 06:12:12 UTC 2026","","test_checkout_steps","",""
"","348","Não deve atualizar usuário inexistente","api-tests.tests","Mon Jan 19 06:13:03 UTC 2026","passed","Mon Jan 19 06:13:03 UTC 2026","TestUsersAPI","test_users","",""
"","305","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 06:13:02 UTC 2026","passed","Mon Jan 19 06:13:02 UTC 2026","TestUsersAPI","test_users","",""
"","352","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 06:13:00 UTC 2026","passed","Mon Jan 19 06:13:01 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9787","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 06:12:29 UTC 2026","passed","Mon Jan 19 06:12:39 UTC 2026","","test_checkout_steps","",""
"","367","Não deve criar usuário com email inválido","api-tests.tests","Mon Jan 19 06:13:00 UTC 2026","passed","Mon Jan 19 06:13:00 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8818","Compra finalizada com Gift Card","e2e_tests.step_defs","Mon Jan 19 06:12:48 UTC 2026","passed","Mon Jan 19 06:12:57 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1751","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 06:11:42 UTC 2026","passed","Mon Jan 19 06:11:43 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8819","Compra finalizada com Credit Card","e2e_tests.step_defs","Mon Jan 19 06:12:12 UTC 2026","passed","Mon Jan 19 06:12:21 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","8853","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 06:11:46 UTC 2026","passed","Mon Jan 19 06:11:55 UTC 2026","","test_checkout_steps","",""
"","301","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 06:13:01 UTC 2026","passed","Mon Jan 19 06:13:01 UTC 2026","TestUsersAPI","test_users","",""
"","389","Deve criar um novo usuário com sucesso","api-tests.tests","Mon Jan 19 06:12:59 UTC 2026","passed","Mon Jan 19 06:13:00 UTC 2026","TestUsersAPI","test_users","",""
