"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","1679","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 06:04:49 UTC 2026","passed","Mon Jan 19 06:04:51 UTC 2026","","test_login_steps","",""
"","316","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 06:06:09 UTC 2026","passed","Mon Jan 19 06:06:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9745","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Mon Jan 19 06:05:03 UTC 2026","passed","Mon Jan 19 06:05:12 UTC 2026","","test_checkout_steps","",""
"","743","Deve buscar um usuário existente com sucesso","api-tests.tests","Mon Jan 19 06:06:07 UTC 2026","passed","Mon Jan 19 06:06:08 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8819","Compra finalizada com Credit Card","e2e_tests.step_defs","Mon Jan 19 06:05:21 UTC 2026","passed","Mon Jan 19 06:05:29 UTC 2026","","test_checkout_steps","",""
"","345","Não deve retornar usuário inexistente","api-tests.tests","Mon Jan 19 06:06:08 UTC 2026","passed","Mon Jan 19 06:06:08 UTC 2026","TestUsersAPI","test_users","",""
"","357","Não deve criar usuário sem campos obrigatórios","api-tests.tests","Mon Jan 19 06:06:09 UTC 2026","passed","Mon Jan 19 06:06:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7924","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 06:05:13 UTC 2026","passed","Mon Jan 19 06:05:20 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","680","Tentativa de login sem preencher campos","e2e_tests.step_defs","Mon Jan 19 06:04:53 UTC 2026","passed","Mon Jan 19 06:04:54 UTC 2026","","test_login_steps","",""
"","352","Não deve atualizar usuário inexistente","api-tests.tests","Mon Jan 19 06:06:11 UTC 2026","passed","Mon Jan 19 06:06:11 UTC 2026","TestUsersAPI","test_users","",""
"","753","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 06:06:09 UTC 2026","passed","Mon Jan 19 06:06:10 UTC 2026","TestUsersAPI","test_users","",""
"","376","Não deve criar usuário com email inválido","api-tests.tests","Mon Jan 19 06:06:08 UTC 2026","passed","Mon Jan 19 06:06:09 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","7929","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 06:04:35 UTC 2026","passed","Mon Jan 19 06:04:43 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","8813","Compra finalizada com Bank Transfer","e2e_tests.step_defs","Mon Jan 19 06:04:26 UTC 2026","passed","Mon Jan 19 06:04:35 UTC 2026","","test_checkout_steps","",""
"","700","Não deve permitir remoção sem autenticação","api-tests.tests","Mon Jan 19 06:06:13 UTC 2026","passed","Mon Jan 19 06:06:14 UTC 2026","TestUsersAPI","test_users","",""
"","700","Não deve permitir atualização sem autenticação","api-tests.tests","Mon Jan 19 06:06:11 UTC 2026","passed","Mon Jan 19 06:06:12 UTC 2026","TestUsersAPI","test_users","",""
"","759","Deve atualizar um usuário existente","api-tests.tests","Mon Jan 19 06:06:10 UTC 2026","passed","Mon Jan 19 06:06:11 UTC 2026","TestUsersAPI","test_users","",""
"","390","Deve criar um novo usuário com sucesso","api-tests.tests","Mon Jan 19 06:06:08 UTC 2026","passed","Mon Jan 19 06:06:08 UTC 2026","TestUsersAPI","test_users","",""
"","310","Não deve permitir criação sem autenticação","api-tests.tests","Mon Jan 19 06:06:10 UTC 2026","passed","Mon Jan 19 06:06:10 UTC 2026","TestUsersAPI","test_users","",""
