"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9456","Compra finalizada com Bank Transfer","e2e_tests.step_defs","Mon Jan 19 09:07:04 UTC 2026","passed","Mon Jan 19 09:07:14 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9484","Compra finalizada com Buy Now Pay Later","e2e_tests.step_defs","Mon Jan 19 09:08:21 UTC 2026","passed","Mon Jan 19 09:08:30 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8522","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:07:54 UTC 2026","passed","Mon Jan 19 09:08:02 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra de um único produto","9597","Compra de um único produto","e2e_tests.step_defs","Mon Jan 19 09:06:55 UTC 2026","passed","Mon Jan 19 09:07:04 UTC 2026","","test_checkout_steps","",""
"","825","Não deve criar usuário duplicado","api-tests.tests","Mon Jan 19 09:08:53 UTC 2026","passed","Mon Jan 19 09:08:54 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login sem preencher campos","843","Tentativa de login sem preencher campos","e2e_tests.step_defs","Mon Jan 19 09:07:34 UTC 2026","passed","Mon Jan 19 09:07:35 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com email inválido","1945","Tentativa de login com email inválido","e2e_tests.step_defs","Mon Jan 19 09:07:32 UTC 2026","passed","Mon Jan 19 09:07:34 UTC 2026","","test_login_steps","",""
"","390","Não deve retornar usuário inexistente","api-tests.tests","Mon Jan 19 09:08:51 UTC 2026","passed","Mon Jan 19 09:08:51 UTC 2026","TestUsersAPI","test_users","",""
"","347","Não deve criar usuário com JSON malformado","api-tests.tests","Mon Jan 19 09:08:52 UTC 2026","passed","Mon Jan 19 09:08:53 UTC 2026","TestUsersAPI","test_users","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/login.feature: Tentativa de login com senha inválida","2960","Tentativa de login com senha inválida","e2e_tests.step_defs","Mon Jan 19 09:07:29 UTC 2026","passed","Mon Jan 19 09:07:32 UTC 2026","","test_login_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8529","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:08:12 UTC 2026","passed","Mon Jan 19 09:08:20 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Compra finalizada com <type>","9459","Compra finalizada com Cash on Delivery","e2e_tests.step_defs","Mon Jan 19 09:07:44 UTC 2026","passed","Mon Jan 19 09:07:54 UTC 2026","","test_checkout_steps","",""
"/home/runner/work/playwright-tests-api-e2e/playwright-tests-api-e2e/e2e_tests/features/checkout.feature: Tentativa de compra com Bank Transfer com dados inválidos","8529","Tentativa de compra com Bank Transfer com dados inválidos","e2e_tests.step_defs","Mon Jan 19 09:08:30 UTC 2026","passed","Mon Jan 19 09:08:39 UTC 2026","","test_checkout_steps","",""
